llm,topic,rarity,sentence,atomic_fact,human_label,method_a_pred,method_b_pred,method_c_pred,retrieved_evidence,method_a_confidence,method_b_confidence,method_c_confidence
InstructGPT,Lily Branscombe,very rare,"She has exhibited her own artwork in numerous galleries and art fairs across Australia, Europe and North America.",She has exhibited in galleries across Europe.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"She has exhibited her own artwork in numerous galleries and art fairs across Australia, Europe and North America.",She has exhibited in galleries across North America.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"She has exhibited her own artwork in numerous galleries and art fairs across Australia, Europe and North America.",She has exhibited at art fairs across Australia.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"She has exhibited her own artwork in numerous galleries and art fairs across Australia, Europe and North America.",She has exhibited at art fairs across Europe.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"She has exhibited her own artwork in numerous galleries and art fairs across Australia, Europe and North America.",She has exhibited at art fairs across North America.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"Lily graduated from the Queensland College of Art in 2005 and has since worked in the art industry, developing her skills and knowledge of the industry.",Lily graduated from the Queensland College of Art.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"Lily graduated from the Queensland College of Art in 2005 and has since worked in the art industry, developing her skills and knowledge of the industry.",Lily graduated in 2005.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"Lily graduated from the Queensland College of Art in 2005 and has since worked in the art industry, developing her skills and knowledge of the industry.",She has worked in the art industry.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"Lily graduated from the Queensland College of Art in 2005 and has since worked in the art industry, developing her skills and knowledge of the industry.",She has developed her skills in the art industry.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"Lily graduated from the Queensland College of Art in 2005 and has since worked in the art industry, developing her skills and knowledge of the industry.",She has developed her knowledge of the art industry.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"She is passionate about promoting and supporting emerging artists, and has established a range of initiatives to help artists to grow their careers.",She is passionate about promoting emerging artists.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"She is passionate about promoting and supporting emerging artists, and has established a range of initiatives to help artists to grow their careers.",She is passionate about supporting emerging artists.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"She is passionate about promoting and supporting emerging artists, and has established a range of initiatives to help artists to grow their careers.",She has established initiatives.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,"She is passionate about promoting and supporting emerging artists, and has established a range of initiatives to help artists to grow their careers.",The initiatives help artists to grow their careers.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,Lily is an active member of the Australian art community and is a member of the International Association of Art Critics.,Lily is an active member of the Australian art community.,0,,,,,,,
InstructGPT,Lily Branscombe,very rare,Lily is an active member of the Australian art community and is a member of the International Association of Art Critics.,Lily is a member of the International Association of Art Critics.,0,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,Sharad Kumar is an Indian athlete who specializes in the high jump.,Sharad Kumar is Indian.,1,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,Sharad Kumar is an Indian athlete who specializes in the high jump.,Sharad Kumar is an athlete.,1,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,Sharad Kumar is an Indian athlete who specializes in the high jump.,Sharad Kumar specializes in the high jump.,1,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,"He was born on 22 August 1992 in Moradabad, Uttar Pradesh, India.",He was born on 22 August 1992.,0,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,"He was born on 22 August 1992 in Moradabad, Uttar Pradesh, India.",He was born in Moradabad.,0,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,He holds the national record for the high jump with a jump of 2.28 meters.,He holds a national record for the high jump.,0,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,He holds the national record for the high jump with a jump of 2.28 meters.,He jumped 2.28 meters.,0,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,He has represented India in several international competitions and has won a gold medal at the 2016 South Asian Games.,He has represented India in several international competitions.,1,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,He has represented India in several international competitions and has won a gold medal at the 2016 South Asian Games.,He has won a gold medal.,1,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,He has represented India in several international competitions and has won a gold medal at the 2016 South Asian Games.,He has won the gold medal at the 2016 South Asian Games.,0,,,,,,,
InstructGPT,Sharad Kumar (athlete),very rare,He is also the recipient of the Arjuna Award for Athletics in 2016.,He is the recipient of the Arjuna Award for Athletics.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"Besant Ravi is a renowned Indian actor, writer, producer, and director.",Besant Ravi is an Indian.,1,,,,,,,
InstructGPT,Besant Ravi,very rare,"Besant Ravi is a renowned Indian actor, writer, producer, and director.",Besant Ravi is renowned.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"Besant Ravi is a renowned Indian actor, writer, producer, and director.",Besant Ravi is an actor.,1,,,,,,,
InstructGPT,Besant Ravi,very rare,"Besant Ravi is a renowned Indian actor, writer, producer, and director.",Besant Ravi is a writer.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"Besant Ravi is a renowned Indian actor, writer, producer, and director.",Besant Ravi is a producer.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"Besant Ravi is a renowned Indian actor, writer, producer, and director.",Besant Ravi is a director.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He is best known for his roles in films like ""Theeran Adhigaram Ondru"" (2017), ""Aruvi"" (2017), ""Thevar Magan"" (1992), ""Mudhalvan"" (1999), and ""Vishwaroopam"" (2013).",He is best known for his roles in films.,1,,,,,,,
InstructGPT,Besant Ravi,very rare,"He is best known for his roles in films like ""Theeran Adhigaram Ondru"" (2017), ""Aruvi"" (2017), ""Thevar Magan"" (1992), ""Mudhalvan"" (1999), and ""Vishwaroopam"" (2013).",He is best known for his role in Theeran Adhigaram Ondru.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He is best known for his roles in films like ""Theeran Adhigaram Ondru"" (2017), ""Aruvi"" (2017), ""Thevar Magan"" (1992), ""Mudhalvan"" (1999), and ""Vishwaroopam"" (2013).",Theeran Adhigaram Ondru was released in 2017.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He is best known for his roles in films like ""Theeran Adhigaram Ondru"" (2017), ""Aruvi"" (2017), ""Thevar Magan"" (1992), ""Mudhalvan"" (1999), and ""Vishwaroopam"" (2013).",He is best known for his role in Thevar Magan.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He is best known for his roles in films like ""Theeran Adhigaram Ondru"" (2017), ""Aruvi"" (2017), ""Thevar Magan"" (1992), ""Mudhalvan"" (1999), and ""Vishwaroopam"" (2013).",Mudhalvan was released in 1999.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",He has directed films.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",He directed Jeeva.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",Jeeva is a film.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",Jeeva was released in 2014.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",He directed Vasuvum Saravananum Onna Padichavanga.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",Vasuvum Saravananum Onna Padichavanga is a film.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",Vasuvum Saravananum Onna Padichavanga was released in 2015.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",H directed the Kaaka Muttai.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",Kaaka Muttai is a film.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,"He has also directed films like ""Jeeva"" (2014), ""Vasuvum Saravananum Onna Padichavanga"" (2015), and ""Kaaka Muttai"" (2015).",Kaaka Muttai was released in 2015.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,He was born in Chennai and is an alumnus of the Madras Film Institute.,He was born in Chennai.,1,,,,,,,
InstructGPT,Besant Ravi,very rare,He was born in Chennai and is an alumnus of the Madras Film Institute.,He is an alumnus of the Madras Film Institute.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,He has also written and directed several plays and short films.,He has written several plays.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,He has also written and directed several plays and short films.,He has directed several plays.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,He has also written and directed several plays and short films.,He has written several short films.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,He has also written and directed several plays and short films.,He has directed several short films.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,He is currently working on a biopic on the life of the legendary actor Sivaji Ganesan.,He is currently working on a biopic.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,He is currently working on a biopic on the life of the legendary actor Sivaji Ganesan.,The biopic is about the life of Sivaji Ganesan.,0,,,,,,,
InstructGPT,Besant Ravi,very rare,He is currently working on a biopic on the life of the legendary actor Sivaji Ganesan.,Sivaji Ganesan is a legendary actor.,0,,,,,,,
InstructGPT,Keita Kadokura,very rare,"Keita Kadokura is a Japanese musician, singer-songwriter, and music producer.",Keita Kadokura is Japanese.,1,,,,,,,
InstructGPT,Keita Kadokura,very rare,"Keita Kadokura is a Japanese musician, singer-songwriter, and music producer.",Keita Kadokura is a musician.,0,,,,,,,
InstructGPT,Keita Kadokura,very rare,"Keita Kadokura is a Japanese musician, singer-songwriter, and music producer.",Keita Kadokura is a singer-songwriter.,0,,,,,,,
InstructGPT,Keita Kadokura,very rare,"Keita Kadokura is a Japanese musician, singer-songwriter, and music producer.",Keita Kadokura is a music producer.,0,,,,,,,
InstructGPT,Keita Kadokura,very rare,"He is best known for his work as the leader of the popular rock band, the Boom Boom Satellites.",He is best known as the leader of a popular rock band.,0,,,,,,,
InstructGPT,Keita Kadokura,very rare,He has also released several solo albums.,He has released several solo albums.,0,,,,,,,
